,Unnamed: 0,trial,tongue_contact,water_drop_stable,water_spilled,percentage_consumed,outcome,outcome_classification,raw_answers,confidence
70,70,43, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth.  
6. 0:00 - 1:00: Mouse is stationary, paws on the edge.  
1:00 - 1:10: Water drop forms on the spout.  
1:10 - 1:20: Mouse lifts its right paw toward the spout.  
1:20 - 1:30: Right paw touches the water drop, but the drop does not detach.  
1:30 - 1:40: Mouse attempts to lick the drop with its tongue, but the tongue does not make contact.  
1:40 - 2:00: Mouse continues to attempt to reach the drop with its paw and tongue, but no water is retrieved.  
2:00 - 2:10: Mouse retracts its paw and remains stationary.  
7. 95%", 95%
71,71,34, No, Yes, Yes,0.0,s," Failed: The mouse did not make physical contact with the water drop, and no water was consumed. The tongue did not touch the drop, and the mouse did not successfully retrieve any water.","1. No  
2. Yes  
3. Yes  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was consumed. The tongue did not touch the drop, and the mouse did not successfully retrieve any water.  
6. 0:00 - 1:00: The mouse is stationary, with both paws on the platform.  
1:00 - 1:30: A water drop forms and remains attached to the spout.  
1:30 - 2:00: The mouse lifts its right paw and moves it toward the spout.  
2:00 - 2:30: The mouse's right paw touches the water drop, causing it to detach and fall.  
2:30 - 3:00: The mouse attempts to lick the water with its tongue, but the tongue does not make contact with the water drop.  
3:00 - 3:30: The mouse retracts its paws and remains stationary.  
7. 95%", 95%
72,72,3, No, Yes, No,0.0,f," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The water drop remained on the spout, and the mouse did not retrieve it.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The water drop remained on the spout, and the mouse did not retrieve it.  
6. 0:00 - 1:30: The mouse is stationary, with its paws resting on the edge of the platform.  
1:30 - 1:40: The mouse lifts its right paw and moves it toward the spout.  
1:40 - 2:00: The mouse's right paw touches the water drop, but the drop does not detach.  
2:00 - 2:20: The mouse attempts to lick the water drop with its tongue, but the tongue does not make contact.  
2:20 - 2:40: The mouse continues to attempt to reach the water drop with its paw and tongue, but no water is retrieved.  
2:40 - 3:00: The mouse returns its paws to the resting position, and the water drop remains on the spout.  
7. 95%", 95%
73,73,104, No, Yes, Yes,0.0,s," Failed: The mouse did not make physical contact with the water drop, and no water was consumed. The tongue did not touch the drop, and the mouse did not successfully retrieve any water.","1. No  
2. Yes  
3. Yes  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was consumed. The tongue did not touch the drop, and the mouse did not successfully retrieve any water.  
6. 0:00 - 1:20: The mouse is stationary, with both paws resting on the edge of the platform.  
1:20 - 1:40: The water drop forms and remains attached to the spout.  
1:40 - 2:00: The mouse lifts its right paw and moves it toward the spout.  
2:00 - 2:20: The mouse's right paw touches the water drop, causing it to detach and splash.  
2:20 - 2:40: The mouse attempts to bring the water to its mouth but fails to make contact with its tongue.  
2:40 - 3:00: The mouse continues to manipulate the water with its paws but does not drink.  
3:00 - 3:20: The mouse drops the water and returns to a resting position.  
7. 95%", 95%
74,74,13, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw to the spout, made contact with the water drop, and brought it to its mouth. The tongue then made direct contact with the water, and the mouse consumed the entire drop. There is no evidence of spillage or incomplete retrieval.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw to the spout, made contact with the water drop, and brought it to its mouth. The tongue then made direct contact with the water, and the mouse consumed the entire drop. There is no evidence of spillage or incomplete retrieval.  
6. 0:00 - 1:00: The mouse is stationary, with both paws resting on the surface.  
1:00 - 1:20: The water drop forms and remains attached to the spout.  
1:20 - 1:40: The mouse lifts its right paw and moves it toward the spout.  
1:40 - 2:00: The right paw touches the water drop, and the mouse begins to retrieve it.  
2:00 - 2:20: The mouse brings the water drop close to its mouth.  
2:20 - 2:40: The tongue makes contact with the water drop, and the mouse begins to drink.  
2:40 - 3:00: The mouse continues to drink, consuming the entire drop.  
3:00 - 3:00: The mouse finishes drinking, and the water drop is fully consumed.  
7. 95%", 95%
75,75,47, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth.  
6. 0:00 - 1:40: Mouse remains stationary, paws on the edge.  
1:40 - 2:00: Mouse lifts right paw toward the spout.  
2:00 - 2:20: Mouse's right paw touches the water drop.  
2:20 - 2:40: Water drop detaches and is held by the paw.  
2:40 - 3:00: Mouse attempts to bring the drop to its mouth but fails.  
3:00 - 4:40: Mouse continues to hold the water drop with both paws but does not drink.  
7. 95%", 95%
76,76,83, No, Yes, No,0.0,s," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The water drop remained on the spout, and the mouse did not successfully retrieve it.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The water drop remained on the spout, and the mouse did not successfully retrieve it.  
6. 0:00 - 1:00: The mouse is stationary, with its paws resting on the edge of the platform.  
1:00 - 1:30: The water drop forms and remains attached to the spout.  
1:30 - 2:00: The mouse lifts its right paw and moves it toward the spout.  
2:00 - 2:30: The mouse's right paw touches the water drop, but the drop does not detach.  
2:30 - 3:00: The mouse attempts to lick the water drop with its tongue, but the tongue does not make contact.  
3:00 - 3:30: The mouse continues to attempt to retrieve the water drop, but the drop remains on the spout.  
3:30 - 4:00: The mouse's right paw moves away from the spout, and the water drop remains attached.  
7. 95%", 95%
77,77,73,,,,,f,,"1. No  
2. Yes  
3. Yes  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The water drop remained on the spout and was not retrieved by the mouse.  
6. 0:00 - 1:00: The mouse is positioned in front of the spout, with its paws resting on the surface.  
1:00 - 1:30: The water drop forms and remains attached to the spout.  
1:30 - 2:00: The mouse lifts its right paw and moves it toward the spout.  
2:00 - 2:30: The mouse's right paw touches the water drop, but the drop remains on the spout.  
2:30 - 3:00: The mouse attempts to retrieve the water drop with its right paw, but the drop does not detach.  
3:00 - 3:30: The mouse continues to manipulate the water drop with its right paw, but the drop remains on the spout.  
3:30 - 4:00: The mouse's right paw moves away from the spout, and the water drop remains on the spout.  
4:00 - 4:30: The mouse's right paw returns to the spout, but the water drop remains on the spout.  
4:30 - 5:00: The mouse's right paw touches the water drop again, but the drop does not detach.  
5:00 - 5:30: The mouse's right paw moves away from the spout, and the water drop remains on the spout.  
5:30 - 6:00: The mouse's right paw returns to the spout, but the water drop remains on the spout.  
6:00 - 6:30: The mouse's right paw touches the water drop again, but the drop does not detach.  
6:30 - 7:00: The mouse's right paw moves away from the spout, and the water drop remains on the spout.  
7:00 - 7:30: The mouse's right paw returns to the spout, but the water drop remains on the spout.  
7:30 - 8:00: The mouse's right paw touches the water drop again, but the drop does not detach.  
8:00 - 8:30: The mouse's right paw moves away from the spout, and the water drop remains on the spout.  
8:30 - 9:00: The mouse's right paw returns to the spout, but the water drop remains on the spout.  
9:00 - 9:30: The mouse's right paw touches the water drop again, but the drop does not detach.  
9:30 - 10:00: The mouse's right paw moves away from the spout, and the water drop remains on the spout.  
10:00 - 10:30: The mouse's right paw returns to the spout, but the water drop remains on the spout.  
10:30 - 11:00: The mouse's right paw touches the water drop again, but the drop does not detach.  
11:00 - 11:30: The mouse's right paw moves away from the spout, and the water drop remains on the spout.  
11:30 - 12:00: The mouse's right paw returns to the spout, but the water drop remains on the spout.  
12:00 - 12:30: The mouse's right paw touches the water drop again, but the drop does not detach.  
12:30 - 13:00: The mouse's right paw moves away from the spout, and the water drop remains on the spout.  
13:00 - 13:30: The mouse's right paw returns to the spout, but the water drop remains on the spout.  
13:30 - 14:00: The mouse's right paw touches the water drop again, but the drop does not detach.  
14:00 - 14:30: The mouse's right paw moves away from the spout, and the water drop remains on the spout.  
14:30 - 15:00: The mouse's right paw returns to the spout, but the water drop remains on the spout.  
15",
78,78,45, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paws did not bring the drop to the mouth. The water drop remained on the spout, and no consumption occurred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paws did not bring the drop to the mouth. The water drop remained on the spout, and no consumption occurred.  
6. 0:00 - 1:00: Mouse is stationary, paws on the edge, no movement toward the spout.  
1:00 - 1:10: Water drop forms and remains on the spout.  
1:10 - 1:20: Mouse begins to lift its right paw.  
1:20 - 1:30: Right paw moves toward the spout but does not touch the water drop.  
1:30 - 1:40: Right paw hovers near the spout but does not make contact with the water drop.  
1:40 - 2:00: Mouse retracts its right paw without touching the water drop.  
2:00 - 2:10: Mouse remains stationary, no further attempts to reach the water drop.  
7. 95%", 95%
79,79,80, No, Yes, No,0.0,f," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The tongue did not touch the drop, and the paw did not bring the drop to the mouth.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The tongue did not touch the drop, and the paw did not bring the drop to the mouth.  
6. 0:00 - 1:08: The mouse is stationary, with both paws resting on the edge.  
1:09 - 1:15: The water drop forms and remains attached to the spout.  
1:16 - 1:25: The mouse lifts its right paw and moves it toward the spout.  
1:26 - 1:30: The mouse's right paw touches the water drop, but the drop does not detach.  
1:31 - 1:35: The mouse retracts its paw without retrieving the water.  
1:36 - 2:00: The mouse remains stationary, with no further attempts to retrieve the water.  
7. 95%", 95%
80,80,53, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paws did not bring the drop to the mouth.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paws did not bring the drop to the mouth.  
6. 0:00 - 1:30: The mouse is stationary, with both paws resting on the surface.  
1:30 - 1:40: The mouse lifts its right paw and moves it toward the spout.  
1:40 - 2:00: The right paw touches the water drop, but the drop does not detach.  
2:00 - 2:10: The mouse attempts to lick the drop with its tongue, but the tongue does not make contact.  
2:10 - 2:20: The mouse retracts its paw and remains stationary.  
7. 95%", 95%
81,81,20, No, Yes, No,0.0,s," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The water drop remained on the spout, and the mouse did not successfully retrieve it.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The water drop remained on the spout, and the mouse did not successfully retrieve it.  
6. 0:00 - 1:30: The mouse is positioned with its paws on the edge, waiting.  
1:30 - 2:00: The water drop forms on the spout.  
2:00 - 2:30: The mouse lifts its right paw and attempts to reach the water drop.  
2:30 - 3:00: The mouse's paw touches the water drop, but the drop remains on the spout.  
3:00 - 4:00: The mouse continues to attempt to retrieve the water drop with its paw.  
4:00 - 4:30: The mouse's paw moves away from the spout, and the water drop remains on the spout.  
7. 95%", 95%
82,82,48, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth.  
6. 0:00 - 1:50: Mouse is stationary, paws on the edge.  
1:50 - 2:00: Mouse lifts right paw toward the spout.  
2:00 - 2:10: Water drop detaches from the spout and falls.  
2:10 - 2:20: Mouse attempts to catch the falling drop with its right paw.  
2:20 - 2:30: Mouse fails to catch the drop; the drop falls out of frame.  
2:30 - 4:45: Mouse continues to move its paws but does not retrieve the water.  
7. 95%", 95%
83,83,14, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse extended its right paw to the spout, made contact with the water drop, and brought it to its mouth. The tongue made physical contact with the water, and the mouse consumed the entire drop, as evidenced by the complete disappearance of the drop and the absence of any remaining water on the spout or in the mouse's mouth.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse extended its right paw to the spout, made contact with the water drop, and brought it to its mouth. The tongue made physical contact with the water, and the mouse consumed the entire drop, as evidenced by the complete disappearance of the drop and the absence of any remaining water on the spout or in the mouse's mouth.  
6. 0:00 - 1:40: The mouse is stationary, with its paws resting on the surface.  
1:40 - 2:00: The mouse extends its right paw toward the spout.  
2:00 - 2:20: The mouse's right paw makes contact with the water drop on the spout.  
2:20 - 2:40: The mouse brings the water drop to its mouth and begins to lick it.  
2:40 - 3:00: The mouse continues to lick the water drop, consuming it entirely.  
3:00 - 3:00: The water drop is completely consumed, and the mouse's mouth is clean.  
7. 95%", 95%
84,84,12, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth.  
6. 0:00 - 1:05: The mouse is stationary, with both paws resting on the surface.  
1:06 - 1:45: The water drop forms and remains attached to the spout.  
1:46 - 2:00: The mouse lifts its right paw and moves it toward the spout.  
2:01 - 2:15: The right paw touches the water drop, but the drop does not detach.  
2:16 - 2:30: The mouse attempts to bring the drop to its mouth but fails to retrieve it.  
2:31 - 4:45: The mouse continues to manipulate the drop with its paws but does not succeed in drinking any of it.  
7. 95%", 95%
85,85,90,,,,,s,,"1. No  
2. Yes  
3. Yes  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was consumed. The tongue did not touch the drop, and the mouse's paws did not successfully retrieve the water. The water drop remained on the spout until the end of the trial, and no evidence of consumption or retrieval was observed.  
6. 0:00 - 1:05: The mouse is stationary, with both paws on the surface.  
1:06 - 1:10: The water drop forms and remains on the spout.  
1:11 - 1:30: The mouse remains still, with no paw movement toward the spout.  
1:31 - 1:40: The mouse lifts its right paw and moves it toward the spout.  
1:41 - 1:50: The right paw touches the water drop, but the drop does not detach.  
1:51 - 2:00: The mouse attempts to retrieve the water with its right paw, but the drop remains on the spout.  
2:01 - 2:10: The mouse continues to manipulate the spout with its right paw, but the water drop does not move.  
2:11 - 2:20: The mouse lifts its right paw, and the water drop remains on the spout.  
2:21 - 2:30: The mouse attempts to retrieve the water with its right paw, but the drop does not detach.  
2:31 - 2:40: The mouse continues to manipulate the spout with its right paw, but the water drop does not move.  
2:41 - 2:50: The mouse lifts its right paw, and the water drop remains on the spout.  
2:51 - 3:00: The mouse attempts to retrieve the water with its right paw, but the drop does not detach.  
3:01 - 3:10: The mouse continues to manipulate the spout with its right paw, but the water drop does not move.  
3:11 - 3:20: The mouse lifts its right paw, and the water drop remains on the spout.  
3:21 - 3:30: The mouse attempts to retrieve the water with its right paw, but the drop does not detach.  
3:31 - 3:40: The mouse continues to manipulate the spout with its right paw, but the water drop does not move.  
3:41 - 3:50: The mouse lifts its right paw, and the water drop remains on the spout.  
3:51 - 4:00: The mouse attempts to retrieve the water with its right paw, but the drop does not detach.  
4:01 - 4:10: The mouse continues to manipulate the spout with its right paw, but the water drop does not move.  
4:11 - 4:20: The mouse lifts its right paw, and the water drop remains on the spout.  
4:21 - 4:30: The mouse attempts to retrieve the water with its right paw, but the drop does not detach.  
4:31 - 4:40: The mouse continues to manipulate the spout with its right paw, but the water drop does not move.  
4:41 - 4:50: The mouse lifts its right paw, and the water drop remains on the spout.  
4:51 - 5:00: The mouse attempts to retrieve the water with its right paw, but the drop does not detach.  
5:01 - 5:10: The mouse continues to manipulate the spout with its right paw, but the water drop does not move.  
5:11 - 5:20: The mouse lifts its right paw, and the water drop remains on the spout.  
5:21 - 5:30: The mouse attempts to retrieve the water with its right paw, but the drop does not detach.  
5:31 - 5:40: The mouse continues to manipulate the spout with its right paw, but the water drop does not move.  
5:41 - 5:50: The mouse lifts its right paw, and the water drop remains on the spout.  
5:51 - 6:00: The mouse attempts to retrieve the water with its right paw, but the drop does not detach.  
6:01 - 6:10: The mouse continues to manipulate the spout with its right paw, but the water drop does not",
86,86,114, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth.  
6. 0:00 - 1:00: Mouse is stationary, paws on the edge.  
1:00 - 2:00: Water drop forms on the spout.  
2:00 - 3:00: Mouse lifts its right paw toward the spout.  
3:00 - 4:00: Mouse's right paw touches the water drop.  
4:00 - 5:00: Mouse brings the water drop to its mouth but does not lick it.  
5:00 - 6:00: Mouse's tongue does not make contact with the water drop.  
7. 95%", 95%
87,87,57, No, Yes, No,0.0,f," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The tongue did not touch the drop, and the paw did not bring the drop to the mouth.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The tongue did not touch the drop, and the paw did not bring the drop to the mouth.  
6. 0:00 - 1:40: The mouse is stationary, with both paws on the platform.  
1:40 - 2:00: The mouse lifts its right paw and moves it toward the spout.  
2:00 - 2:20: The mouse's right paw touches the water drop, but the drop does not detach.  
2:20 - 2:40: The mouse attempts to lick the water drop with its tongue, but the tongue does not make contact.  
2:40 - 3:00: The mouse continues to attempt to retrieve the water drop with its paw and tongue, but no water is consumed.  
3:00 - 4:40: The mouse continues to manipulate the water drop with its paw, but the drop remains attached to the spout.  
7. 95%", 95%
88,88,119, No, Yes, No,0.0,f," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse's tongue did not make physical contact with the water drop, and the right paw did not move toward the spout to retrieve the water. The water drop remained attached to the spout throughout the trial, and no evidence of consumption or retrieval was observed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse's tongue did not make physical contact with the water drop, and the right paw did not move toward the spout to retrieve the water. The water drop remained attached to the spout throughout the trial, and no evidence of consumption or retrieval was observed.  
6. 0:00 - 4:45: The mouse remains stationary with both paws on the surface, head fixed, and no movement toward the spout. The water drop is visible on the spout but remains undisturbed.  
7. 95%", 95%
89,89,10, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paws did not bring the drop to the mouth. The water drop remained on the spout and was not consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paws did not bring the drop to the mouth. The water drop remained on the spout and was not consumed.  
6. 0:00 - 2:00: The mouse is stationary, with both paws on the platform and no movement toward the spout.  
2:01 - 2:10: The mouse lifts its right paw and moves it toward the spout.  
2:11 - 2:15: The right paw touches the water drop, but the drop does not detach.  
2:16 - 2:20: The mouse retracts its paw without retrieving the water.  
2:21 - 4:45: The mouse remains stationary, with no further attempts to retrieve the water.  
7. 95%", 95%
90,90,81, No, Yes, No,0.0,s," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The water drop remained on the spout, and the mouse did not successfully retrieve it.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The water drop remained on the spout, and the mouse did not successfully retrieve it.  
6. 0:00 - 1:00: The mouse is stationary, with its paws resting on the edge of the container.  
1:00 - 1:30: The mouse begins to move its right paw toward the spout.  
1:30 - 2:00: The mouse's right paw reaches the spout, but the water drop remains attached.  
2:00 - 2:30: The mouse attempts to lick the water drop, but the tongue does not make contact.  
2:30 - 3:00: The mouse continues to attempt to reach the water drop, but no physical contact is made.  
3:00 - 3:30: The mouse's paws move away from the spout, and the water drop remains on the spout.  
7. 95%", 95%
91,91,38, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paws did not bring the drop to the mouth. The water drop remained on the spout and was not consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paws did not bring the drop to the mouth. The water drop remained on the spout and was not consumed.  
6. 0:00 - 1:00: The mouse is stationary, with both paws resting on the surface.  
1:00 - 1:50: The mouse begins to lift its right paw, moving it toward the spout.  
1:50 - 2:00: The right paw approaches the spout but does not make contact with the water drop.  
2:00 - 2:10: The right paw retracts without touching the water drop.  
2:10 - 2:20: The mouse lifts its left paw, but it does not reach the spout.  
2:20 - 2:30: The mouse returns to a stationary position, with both paws resting.  
2:30 - 2:40: The water drop remains on the spout, unchanged.  
2:40 - 2:50: The mouse remains still, with no further movement of the paws.  
2:50 - 3:00: The mouse's tongue is visible but does not make contact with the water drop.  
7. 95%", 95%
92,92,26,,,,,f,,"1. No  
2. Yes  
3. Yes  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was consumed. The tongue did not touch the drop, and the paws did not bring the drop to the mouth. The water drop remained on the spout and was not retrieved.  
6. 0:00 - 1:00: The mouse is stationary, with its paws resting on the edge.  
1:00 - 1:05: A water drop forms on the spout.  
1:05 - 1:10: The water drop remains attached to the spout.  
1:10 - 1:15: The mouse lifts its right paw toward the spout.  
1:15 - 1:20: The mouse's right paw approaches the water drop but does not touch it.  
1:20 - 1:25: The mouse's right paw moves away from the spout without contacting the water drop.  
1:25 - 1:30: The mouse's paws return to their original position.  
1:30 - 1:35: The water drop remains on the spout.  
1:35 - 1:40: The mouse lifts its right paw again, but the paw does not make contact with the water drop.  
1:40 - 1:45: The mouse's right paw moves away from the spout.  
1:45 - 1:50: The mouse's paws return to their original position.  
1:50 - 2:00: The water drop remains on the spout.  
2:00 - 2:05: The mouse lifts its right paw, but the paw does not touch the water drop.  
2:05 - 2:10: The mouse's right paw moves away from the spout.  
2:10 - 2:15: The mouse's paws return to their original position.  
2:15 - 2:20: The water drop remains on the spout.  
2:20 - 2:25: The mouse lifts its right paw, but the paw does not touch the water drop.  
2:25 - 2:30: The mouse's right paw moves away from the spout.  
2:30 - 2:35: The mouse's paws return to their original position.  
2:35 - 2:40: The water drop remains on the spout.  
2:40 - 2:45: The mouse lifts its right paw, but the paw does not touch the water drop.  
2:45 - 2:50: The mouse's right paw moves away from the spout.  
2:50 - 2:55: The mouse's paws return to their original position.  
2:55 - 3:00: The water drop remains on the spout.  
3:00 - 3:05: The mouse lifts its right paw, but the paw does not touch the water drop.  
3:05 - 3:10: The mouse's right paw moves away from the spout.  
3:10 - 3:15: The mouse's paws return to their original position.  
3:15 - 3:20: The water drop remains on the spout.  
3:20 - 3:25: The mouse lifts its right paw, but the paw does not touch the water drop.  
3:25 - 3:30: The mouse's right paw moves away from the spout.  
3:30 - 3:35: The mouse's paws return to their original position.  
3:35 - 3:40: The water drop remains on the spout.  
3:40 - 3:45: The mouse lifts its right paw, but the paw does not touch the water drop.  
3:45 - 3:50: The mouse's right paw moves away from the spout.  
3:50 - 3:55: The mouse's paws return to their original position.  
3:55 - 4:00: The water drop remains on the spout.  
4:00 - 4:05: The mouse lifts its right paw, but the paw does not touch the water drop.  
4:05 - 4:10: The mouse's right paw moves away from the spout.  
4:10 - 4:15: The mouse's paws return to their",
93,93,58, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paws did not bring the drop to the mouth. The water drop remained on the spout and was not consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paws did not bring the drop to the mouth. The water drop remained on the spout and was not consumed.  
6. 0:00 - 1:00: Mouse is stationary, paws resting on the surface.  
1:00 - 1:30: Water drop forms and remains on the spout.  
1:30 - 2:00: Mouse lifts its right paw toward the spout but does not touch the water drop.  
2:00 - 2:30: Mouse attempts to reach the drop with its right paw but fails to make contact.  
2:30 - 3:00: Mouse retracts its paw without retrieving the water.  
3:00 - 3:30: Mouse remains stationary, no further attempts to reach the water.  
7. 95%", 95%
94,94,55, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paws did not bring the drop to the mouth. The water drop remained on the spout, and the mouse did not consume any of it.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paws did not bring the drop to the mouth. The water drop remained on the spout, and the mouse did not consume any of it.  
6. 0:00 - 1:30: The mouse is stationary, with both paws resting on the platform.  
1:31 - 1:40: The mouse lifts its right paw and moves it toward the spout.  
1:41 - 1:50: The right paw touches the water drop, but the drop remains attached to the spout.  
1:51 - 2:00: The mouse attempts to lick the water drop with its tongue, but the tongue does not make contact.  
2:01 - 2:10: The mouse continues to attempt to reach the water drop with its tongue, but no contact is made.  
2:11 - 2:20: The mouse retracts its right paw and returns to a stationary position.  
2:21 - 2:30: The mouse remains stationary, with no further attempts to retrieve the water drop.  
7. 95%", 95%
95,95,87, No, Yes, Yes,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was consumed. The tongue did not touch the drop, and the mouse did not retrieve any water.","1. No  
2. Yes  
3. Yes  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was consumed. The tongue did not touch the drop, and the mouse did not retrieve any water.  
6. 0:00 - 1:20: The mouse is stationary, with both paws resting on the platform.  
1:20 - 1:40: The water drop forms and remains attached to the spout.  
1:40 - 2:00: The mouse lifts its right paw and moves it toward the spout.  
2:00 - 2:20: The mouse's right paw touches the water drop, causing it to detach and fall.  
2:20 - 2:40: The mouse attempts to lick the water drop with its tongue, but the drop is no longer on the spout.  
2:40 - 3:00: The mouse continues to lick the air where the drop was, but no water is consumed.  
3:00 - 3:20: The mouse returns its paws to the platform, with no water retrieved.  
7. 95%", 95%
96,96,98, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paws did not bring the drop to the mouth. The water drop remained on the spout and was not consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paws did not bring the drop to the mouth. The water drop remained on the spout and was not consumed.  
6. 0:00 - 1:00: The mouse is stationary, with both paws on the surface.  
1:00 - 2:00: The water drop forms and remains on the spout.  
2:00 - 3:00: The mouse lifts its right paw and moves it toward the spout.  
3:00 - 4:00: The mouse's right paw approaches the water drop but does not touch it.  
4:00 - 5:00: The mouse's right paw moves away from the spout without making contact.  
5:00 - 6:00: The mouse remains stationary, with no further movement toward the water drop.  
7. 95%", 95%
